,texto,tokens
216,vénganse a dar una vuelta a la feria del café y el agave guadalajara 2023 encontrarán talleres catas presentaciones de libros actividades musicales y culturales con expositores del sector cafetero y los distintos derivados del agave de 12 regiones de de municipios como atenguillo mascota talpa de allende entre otrasestá ubicada en los portales de la presidencia municipal en un horario de 1000 a 2100 horas aprovechen que mañana es el último día ánimo les esperamos jalisco,"['vénganse', 'a', 'dar', 'una', 'vuelta', 'a', 'la', 'feria', 'del', 'café', 'y', 'el', 'agave', 'guadalajara', '2023', 'encontrarán', 'talleres', 'catas', 'presentaciones', 'de', 'libros', 'actividades', 'musicales', 'y', 'culturales', 'con', 'expositores', 'del', 'sector', 'cafetero', 'y', 'los', 'distintos', 'derivados', 'del', 'agave', 'de', '12', 'regiones', 'de', 'de', 'municipios', 'como', 'atenguillo', 'mascota', 'talpa', 'de', 'allende', 'entre', 'otrasestá', 'ubicada', 'en', 'los', 'portales', 'de', 'la', 'presidencia', 'municipal', 'en', 'un', 'horario', 'de', '1000', 'a', '2100', 'horas', 'aprovechen', 'que', 'mañana', 'es', 'el', 'último', 'día', 'ánimo', 'les', 'esperamos', 'jalisco']"
222,siendo una de nuestras mayores prioridades en esta administración atender y proteger a la población más vulnerable hemos inaugurado la casa de emergencia un lugar seguro para mujeres víctimas de violencia este espacio fue diseñado con todo el corazón y profesionalismo para que cada una de ellas pueda sentirse completamente protegida seguiremos trabajando con por construir un futuro libre de miedo y violencia buenasacciones,"['siendo', 'una', 'de', 'nuestras', 'mayores', 'prioridades', 'en', 'esta', 'administración', 'atender', 'y', 'proteger', 'a', 'la', 'población', 'más', 'vulnerable', 'hemos', 'inaugurado', 'la', 'casa', 'de', 'emergencia', 'un', 'lugar', 'seguro', 'para', 'mujeres', 'víctimas', 'de', 'violencia', 'este', 'espacio', 'fue', 'diseñado', 'con', 'todo', 'el', 'corazón', 'y', 'profesionalismo', 'para', 'que', 'cada', 'una', 'de', 'ellas', 'pueda', 'sentirse', 'completamente', 'protegida', 'seguiremos', 'trabajando', 'con', 'por', 'construir', 'un', 'futuro', 'libre', 'de', 'miedo', 'y', 'violencia', 'buenasacciones']"
228,estamos transformando la ciudad con espacios dignos y bonitos para las y los tapatíos como la calle dr baeza alzaga que se convertirá en un nuevo micro parque lineal dedicado para la convivencia de las personasel proyecto va desde la calle juan manuel hasta la calle independencia y algunas de las acciones que estamos realizando son pavimentación en concreto hidráulico banquetas con accesibilidad universal instalación de huellas táctiles red de drenaje línea de agua potable bolardos balizamiento vial instalación de luminarias colocación de vegetación y mucho más muy pronto tendremos listo este nuevo espacio y quedará de lujo ánimo obrapública,"['estamos', 'transformando', 'la', 'ciudad', 'con', 'espacios', 'dignos', 'y', 'bonitos', 'para', 'las', 'y', 'los', 'tapatíos', 'como', 'la', 'calle', 'dr', 'baeza', 'alzaga', 'que', 'se', 'convertirá', 'en', 'un', 'nuevo', 'micro', 'parque', 'lineal', 'dedicado', 'para', 'la', 'convivencia', 'de', 'las', 'personasel', 'proyecto', 'va', 'desde', 'la', 'calle', 'juan', 'manuel', 'hasta', 'la', 'calle', 'independencia', 'y', 'algunas', 'de', 'las', 'acciones', 'que', 'estamos', 'realizando', 'son', 'pavimentación', 'en', 'concreto', 'hidráulico', 'banquetas', 'con', 'accesibilidad', 'universal', 'instalación', 'de', 'huellas', 'táctiles', 'red', 'de', 'drenaje', 'línea', 'de', 'agua', 'potable', 'bolardos', 'balizamiento', 'vial', 'instalación', 'de', 'luminarias', 'colocación', 'de', 'vegetación', 'y', 'mucho', 'más', 'muy', 'pronto', 'tendremos', 'listo', 'este', 'nuevo', 'espacio', 'y', 'quedará', 'de', 'lujo', 'ánimo', 'obrapública']"
234,este fin de semana vengan con toda la familia al para que disfruten de los diferentes atractivos que tenemos como el videomapping aluzinante el monumental carrusel recorridos en tranvía museos paseo alcalde y mucho másvideomapping esta en un horario de jueves a domingo 730 830 y 930 pm y aluzinante 740 840 y 940 pmles esperamos en el nuevo rostro del corazón de la ciudad ánimo centrohistórico,"['este', 'fin', 'de', 'semana', 'vengan', 'con', 'toda', 'la', 'familia', 'al', 'para', 'que', 'disfruten', 'de', 'los', 'diferentes', 'atractivos', 'que', 'tenemos', 'como', 'el', 'videomapping', 'aluzinante', 'el', 'monumental', 'carrusel', 'recorridos', 'en', 'tranvía', 'museos', 'paseo', 'alcalde', 'y', 'mucho', 'másvideomapping', 'esta', 'en', 'un', 'horario', 'de', 'jueves', 'a', 'domingo', '730', '830', 'y', '930', 'pm', 'y', 'aluzinante', '740', '840', 'y', '940', 'pmles', 'esperamos', 'en', 'el', 'nuevo', 'rostro', 'del', 'corazón', 'de', 'la', 'ciudad', 'ánimo', 'centrohistórico']"
237,vean nada más que chulada de vista tenemos desde el campanario de la catedral sin duda nuestro es verdaderamente hermoso ánimo centrohistórico,"['vean', 'nada', 'más', 'que', 'chulada', 'de', 'vista', 'tenemos', 'desde', 'el', 'campanario', 'de', 'la', 'catedral', 'sin', 'duda', 'nuestro', 'es', 'verdaderamente', 'hermoso', 'ánimo', 'centrohistórico']"
240,vengan a conocer el mercado de la copa recientemente restaurado y la completa transformación de su espacio público quedaron increíbles infancia,"['vengan', 'a', 'conocer', 'el', 'mercado', 'de', 'la', 'copa', 'recientemente', 'restaurado', 'y', 'la', 'completa', 'transformación', 'de', 'su', 'espacio', 'público', 'quedaron', 'increíbles', 'infancia']"
246,ya es viernes de y en este penúltimo capítulo del reality show tapatío te llevarás muchas sorpresaslos disueñadores se enfrentarán al primer reto mueblerono te lo pierdas a las 1800 horas por guadalajaradisueña,"['ya', 'es', 'viernes', 'de', 'y', 'en', 'este', 'penúltimo', 'capítulo', 'del', 'reality', 'show', 'tapatío', 'te', 'llevarás', 'muchas', 'sorpresaslos', 'disueñadores', 'se', 'enfrentarán', 'al', 'primer', 'reto', 'mueblerono', 'te', 'lo', 'pierdas', 'a', 'las', '1800', 'horas', 'por', 'guadalajaradisueña']"
252,con el programa estudiantes de la van a llegar por lugares más limpios y iluminados para su seguridadacompañamos a coordinadora de construcción de comunidad autoridades educativas de la y dependencias del en un recorrido por la prepa para atender los reportes de servicios públicos si ves algún problema en tu escuela llama a la línea 070 o envía un mensaje de al número 33 3610 1010 senderosseguros,"['con', 'el', 'programa', 'estudiantes', 'de', 'la', 'van', 'a', 'llegar', 'por', 'lugares', 'más', 'limpios', 'y', 'iluminados', 'para', 'su', 'seguridadacompañamos', 'a', 'coordinadora', 'de', 'construcción', 'de', 'comunidad', 'autoridades', 'educativas', 'de', 'la', 'y', 'dependencias', 'del', 'en', 'un', 'recorrido', 'por', 'la', 'prepa', 'para', 'atender', 'los', 'reportes', 'de', 'servicios', 'públicos', 'si', 'ves', 'algún', 'problema', 'en', 'tu', 'escuela', 'llama', 'a', 'la', 'línea', '070', 'o', 'envía', 'un', 'mensaje', 'de', 'al', 'número', '33', '3610', '1010', 'senderosseguros']"
255,la educación es uno de nuestros principales pilares para lograr la ciudad que queremos les platico que hoy nos reunimos con directivos de y laurate méxicodialogamos sobre cómo impulsamos la educación de la niñez y juventudes tapatías con mochilas útiles escolares uniformes entre otros así como la entrega de tabletas electrónicas para las y los mejores estudianteses fundamental que sigamos trabajando en equipo con las universidades e instituciones educativas para generar una mayor oferta educativa en nuestra ciudad y que esto también se pueda traducir en mejores y mayores oportunidades para todas las personas ánimo guadalajara,"['la', 'educación', 'es', 'uno', 'de', 'nuestros', 'principales', 'pilares', 'para', 'lograr', 'la', 'ciudad', 'que', 'queremos', 'les', 'platico', 'que', 'hoy', 'nos', 'reunimos', 'con', 'directivos', 'de', 'y', 'laurate', 'méxicodialogamos', 'sobre', 'cómo', 'impulsamos', 'la', 'educación', 'de', 'la', 'niñez', 'y', 'juventudes', 'tapatías', 'con', 'mochilas', 'útiles', 'escolares', 'uniformes', 'entre', 'otros', 'así', 'como', 'la', 'entrega', 'de', 'tabletas', 'electrónicas', 'para', 'las', 'y', 'los', 'mejores', 'estudianteses', 'fundamental', 'que', 'sigamos', 'trabajando', 'en', 'equipo', 'con', 'las', 'universidades', 'e', 'instituciones', 'educativas', 'para', 'generar', 'una', 'mayor', 'oferta', 'educativa', 'en', 'nuestra', 'ciudad', 'y', 'que', 'esto', 'también', 'se', 'pueda', 'traducir', 'en', 'mejores', 'y', 'mayores', 'oportunidades', 'para', 'todas', 'las', 'personas', 'ánimo', 'guadalajara']"
258,la sonrisa de todas las niñas niños y adolescentes al conocer los nuevos espacios que hemos creado para ellas y ellos hacen que todo lo realizado valga la pena las por guadalajara continúan para hacer de esta ciudad la que más trabaje de cerquita con las personas que lo necesitan y así seguir bien y de buenas la creación y renovación de todos estos centros son sólo una probadita de todo lo que gracias a la suma de muchos esfuerzos se ha logrado con mucho cariño buenasacciones,"['la', 'sonrisa', 'de', 'todas', 'las', 'niñas', 'niños', 'y', 'adolescentes', 'al', 'conocer', 'los', 'nuevos', 'espacios', 'que', 'hemos', 'creado', 'para', 'ellas', 'y', 'ellos', 'hacen', 'que', 'todo', 'lo', 'realizado', 'valga', 'la', 'pena', 'las', 'por', 'guadalajara', 'continúan', 'para', 'hacer', 'de', 'esta', 'ciudad', 'la', 'que', 'más', 'trabaje', 'de', 'cerquita', 'con', 'las', 'personas', 'que', 'lo', 'necesitan', 'y', 'así', 'seguir', 'bien', 'y', 'de', 'buenas', 'la', 'creación', 'y', 'renovación', 'de', 'todos', 'estos', 'centros', 'son', 'sólo', 'una', 'probadita', 'de', 'todo', 'lo', 'que', 'gracias', 'a', 'la', 'suma', 'de', 'muchos', 'esfuerzos', 'se', 'ha', 'logrado', 'con', 'mucho', 'cariño', 'buenasacciones']"
261,seguimos rehabilitando las calles de nuestra ciudad con la mejor infraestructura ahora le tocó el turno a la calle constancia en la colonia obrera en los límites de guadalajara y tlaquepaquela dejamos al cien con pavimentación con concreto hidráulico construcción de banquetas con accesibilidad universal y una excelente iluminación chequen este video en donde junto con las y los vecinos les compartimos más información obrapública,"['seguimos', 'rehabilitando', 'las', 'calles', 'de', 'nuestra', 'ciudad', 'con', 'la', 'mejor', 'infraestructura', 'ahora', 'le', 'tocó', 'el', 'turno', 'a', 'la', 'calle', 'constancia', 'en', 'la', 'colonia', 'obrera', 'en', 'los', 'límites', 'de', 'guadalajara', 'y', 'tlaquepaquela', 'dejamos', 'al', 'cien', 'con', 'pavimentación', 'con', 'concreto', 'hidráulico', 'construcción', 'de', 'banquetas', 'con', 'accesibilidad', 'universal', 'y', 'una', 'excelente', 'iluminación', 'chequen', 'este', 'video', 'en', 'donde', 'junto', 'con', 'las', 'y', 'los', 'vecinos', 'les', 'compartimos', 'más', 'información', 'obrapública']"
264,ya inició y no se lo pueden perder llegamos a para hacer un recorrido y conocer más sobre las increíbles actividades y juegos educativos que tienen para las y los niños de jalisco vengan a aprender mientras se divierten ánimo guadalajara más tarde les comparto toda la información papirolas2023,"['ya', 'inició', 'y', 'no', 'se', 'lo', 'pueden', 'perder', 'llegamos', 'a', 'para', 'hacer', 'un', 'recorrido', 'y', 'conocer', 'más', 'sobre', 'las', 'increíbles', 'actividades', 'y', 'juegos', 'educativos', 'que', 'tienen', 'para', 'las', 'y', 'los', 'niños', 'de', 'jalisco', 'vengan', 'a', 'aprender', 'mientras', 'se', 'divierten', 'ánimo', 'guadalajara', 'más', 'tarde', 'les', 'comparto', 'toda', 'la', 'información', 'papirolas2023']"
267,ya fueron a los recorridos de cantinas las cantinas de guadalajara representan identidad tradición amistad y felicidad en ellas se llora se ríe se hacen tratos y nuevas amistades les invito a que participen en estos recorridos para que conozcan los lugares tradicionales de nuestra bonita ciudad ánimo tradición,"['ya', 'fueron', 'a', 'los', 'recorridos', 'de', 'cantinas', 'las', 'cantinas', 'de', 'guadalajara', 'representan', 'identidad', 'tradición', 'amistad', 'y', 'felicidad', 'en', 'ellas', 'se', 'llora', 'se', 'ríe', 'se', 'hacen', 'tratos', 'y', 'nuevas', 'amistades', 'les', 'invito', 'a', 'que', 'participen', 'en', 'estos', 'recorridos', 'para', 'que', 'conozcan', 'los', 'lugares', 'tradicionales', 'de', 'nuestra', 'bonita', 'ciudad', 'ánimo', 'tradición']"
270,en y en los municipios trabajamos en equipo para brindar confianza a la iniciativa privada y atraer más inversiones para muestra de ello hoy asistimos a la inauguración de la tercera línea de producción de alimento para mascotas de admes una de las principales inversiones productivas de esta empresa en 2023 y nos llena de orgullo que se realice en nuestra ciudad esta inversión beneficiará a las familias del amg con más empleo consolidando aún más a y a jalisco como líderes en la creación de nuevos empleos en méxicoagradezco a adm por confiar en guadalajara y en jalisco para invertir en su tercera línea de producción mi reconocimiento a las y los trabajadores de adm las inversiones llegan a nuestra ciudad gracias a la extraordinaria calidad de mano de obra que tenemos ánimo jalisco,"['en', 'y', 'en', 'los', 'municipios', 'trabajamos', 'en', 'equipo', 'para', 'brindar', 'confianza', 'a', 'la', 'iniciativa', 'privada', 'y', 'atraer', 'más', 'inversiones', 'para', 'muestra', 'de', 'ello', 'hoy', 'asistimos', 'a', 'la', 'inauguración', 'de', 'la', 'tercera', 'línea', 'de', 'producción', 'de', 'alimento', 'para', 'mascotas', 'de', 'admes', 'una', 'de', 'las', 'principales', 'inversiones', 'productivas', 'de', 'esta', 'empresa', 'en', '2023', 'y', 'nos', 'llena', 'de', 'orgullo', 'que', 'se', 'realice', 'en', 'nuestra', 'ciudad', 'esta', 'inversión', 'beneficiará', 'a', 'las', 'familias', 'del', 'amg', 'con', 'más', 'empleo', 'consolidando', 'aún', 'más', 'a', 'y', 'a', 'jalisco', 'como', 'líderes', 'en', 'la', 'creación', 'de', 'nuevos', 'empleos', 'en', 'méxicoagradezco', 'a', 'adm', 'por', 'confiar', 'en', 'guadalajara', 'y', 'en', 'jalisco', 'para', 'invertir', 'en', 'su', 'tercera', 'línea', 'de', 'producción', 'mi', 'reconocimiento', 'a', 'las', 'y', 'los', 'trabajadores', 'de', 'adm', 'las', 'inversiones', 'llegan', 'a', 'nuestra', 'ciudad', 'gracias', 'a', 'la', 'extraordinaria', 'calidad', 'de', 'mano', 'de', 'obra', 'que', 'tenemos', 'ánimo', 'jalisco']"
273,faltan pocos días para que se lleve a cabo la romería y estamos emocionados de participar por noveno año consecutivo en la edición 2023 en zapopan se contará con 2600 servidores públicos y de guadalajara participarán 2700 entre protección civil seguridad pública servicios médicos e inspección y vigilancia para garantizar la seguridad de las y los asistentes en este gran evento religioso siempre hemos hecho un buen equipo con el gobierno del estado de jalisco el gobierno de zapopan con otros municipios pero principalmente con el arzobispado de guadalajara y los hermanos franciscanos para que estas romerías se lleven a cabo con mucho orden como es un honor contribuir a preservar esta tradición de jalisco declarada como patrimonio cultural inmaterial de la humanidad por la unesco ánimo ciudadeshermanas,"['faltan', 'pocos', 'días', 'para', 'que', 'se', 'lleve', 'a', 'cabo', 'la', 'romería', 'y', 'estamos', 'emocionados', 'de', 'participar', 'por', 'noveno', 'año', 'consecutivo', 'en', 'la', 'edición', '2023', 'en', 'zapopan', 'se', 'contará', 'con', '2600', 'servidores', 'públicos', 'y', 'de', 'guadalajara', 'participarán', '2700', 'entre', 'protección', 'civil', 'seguridad', 'pública', 'servicios', 'médicos', 'e', 'inspección', 'y', 'vigilancia', 'para', 'garantizar', 'la', 'seguridad', 'de', 'las', 'y', 'los', 'asistentes', 'en', 'este', 'gran', 'evento', 'religioso', 'siempre', 'hemos', 'hecho', 'un', 'buen', 'equipo', 'con', 'el', 'gobierno', 'del', 'estado', 'de', 'jalisco', 'el', 'gobierno', 'de', 'zapopan', 'con', 'otros', 'municipios', 'pero', 'principalmente', 'con', 'el', 'arzobispado', 'de', 'guadalajara', 'y', 'los', 'hermanos', 'franciscanos', 'para', 'que', 'estas', 'romerías', 'se', 'lleven', 'a', 'cabo', 'con', 'mucho', 'orden', 'como', 'es', 'un', 'honor', 'contribuir', 'a', 'preservar', 'esta', 'tradición', 'de', 'jalisco', 'declarada', 'como', 'patrimonio', 'cultural', 'inmaterial', 'de', 'la', 'humanidad', 'por', 'la', 'unesco', 'ánimo', 'ciudadeshermanas']"
277,gracias al hemos podido reducir un 642 por ciento el robo de vehículos en la perla tapatía desde 2018tan solo 487 vehículos y 11 motocicletas han sido recuperados gracias al c5 además se han reducido las incidencias en robo a personas negocios cuentahabientes y casa habitación la alta tecnología e inteligencia policial son dos factores fundamentales para combatir la delincuencia en la ciudad que sumados a una estrategia coordinada y operativa entre los diferentes grupos de la ha rendido frutos para darle a las tapatías y tapatíos un mejor lugar para vivir seguimos trabajando porque en la comisaría c5guadalajara,"['gracias', 'al', 'hemos', 'podido', 'reducir', 'un', '642', 'por', 'ciento', 'el', 'robo', 'de', 'vehículos', 'en', 'la', 'perla', 'tapatía', 'desde', '2018tan', 'solo', '487', 'vehículos', 'y', '11', 'motocicletas', 'han', 'sido', 'recuperados', 'gracias', 'al', 'c5', 'además', 'se', 'han', 'reducido', 'las', 'incidencias', 'en', 'robo', 'a', 'personas', 'negocios', 'cuentahabientes', 'y', 'casa', 'habitación', 'la', 'alta', 'tecnología', 'e', 'inteligencia', 'policial', 'son', 'dos', 'factores', 'fundamentales', 'para', 'combatir', 'la', 'delincuencia', 'en', 'la', 'ciudad', 'que', 'sumados', 'a', 'una', 'estrategia', 'coordinada', 'y', 'operativa', 'entre', 'los', 'diferentes', 'grupos', 'de', 'la', 'ha', 'rendido', 'frutos', 'para', 'darle', 'a', 'las', 'tapatías', 'y', 'tapatíos', 'un', 'mejor', 'lugar', 'para', 'vivir', 'seguimos', 'trabajando', 'porque', 'en', 'la', 'comisaría', 'c5guadalajara']"
280,después de 6 años vuelve a guadalajara el desfile de las galaxiasel recorrido inicia en avenida vallarta y avenrique díaz de león terminando en la glorieta minerva no se lo pueden perder la cita es el próximo 7 de octubre a las 430 pm ánimo guadalajara 501st legion training day guadalajara 2023 nariz roja ac desfiledelasgalaxias,"['después', 'de', '6', 'años', 'vuelve', 'a', 'guadalajara', 'el', 'desfile', 'de', 'las', 'galaxiasel', 'recorrido', 'inicia', 'en', 'avenida', 'vallarta', 'y', 'avenrique', 'díaz', 'de', 'león', 'terminando', 'en', 'la', 'glorieta', 'minerva', 'no', 'se', 'lo', 'pueden', 'perder', 'la', 'cita', 'es', 'el', 'próximo', '7', 'de', 'octubre', 'a', 'las', '430', 'pm', 'ánimo', 'guadalajara', '501st', 'legion', 'training', 'day', 'guadalajara', '2023', 'nariz', 'roja', 'ac', 'desfiledelasgalaxias']"
283,con la estrategia operativa y la tecnología de nuestro logramos reducir un 642 por ciento el robo de vehículos en la perla tapatía desde el 2018 la cifra más baja desde entonces c5gdl,"['con', 'la', 'estrategia', 'operativa', 'y', 'la', 'tecnología', 'de', 'nuestro', 'logramos', 'reducir', 'un', '642', 'por', 'ciento', 'el', 'robo', 'de', 'vehículos', 'en', 'la', 'perla', 'tapatía', 'desde', 'el', '2018', 'la', 'cifra', 'más', 'baja', 'desde', 'entonces', 'c5gdl']"
290,hoy en el día de san francisco estuvimos en la inauguración de la escultura paz hermano lobo en el jardín del templo de san francisco es una creación de la escultora nicaragüense maría mercedes césar bernard mejor conocida como maruca gómez esta obra inspirada en el poema de rubén darío los motivos del lobo es un tributo a san francisco de asís que nos invita a reflexionar sobre la violencia en nuestro país y la importancia de la cultura de paz agradezco a alejandro gómez césar y a su esposa martha collignon por la donación de esta escultura seguiremos llenando de cultura y arte nuestro ánimo centrohistórico,"['hoy', 'en', 'el', 'día', 'de', 'san', 'francisco', 'estuvimos', 'en', 'la', 'inauguración', 'de', 'la', 'escultura', 'paz', 'hermano', 'lobo', 'en', 'el', 'jardín', 'del', 'templo', 'de', 'san', 'francisco', 'es', 'una', 'creación', 'de', 'la', 'escultora', 'nicaragüense', 'maría', 'mercedes', 'césar', 'bernard', 'mejor', 'conocida', 'como', 'maruca', 'gómez', 'esta', 'obra', 'inspirada', 'en', 'el', 'poema', 'de', 'rubén', 'darío', 'los', 'motivos', 'del', 'lobo', 'es', 'un', 'tributo', 'a', 'san', 'francisco', 'de', 'asís', 'que', 'nos', 'invita', 'a', 'reflexionar', 'sobre', 'la', 'violencia', 'en', 'nuestro', 'país', 'y', 'la', 'importancia', 'de', 'la', 'cultura', 'de', 'paz', 'agradezco', 'a', 'alejandro', 'gómez', 'césar', 'y', 'a', 'su', 'esposa', 'martha', 'collignon', 'por', 'la', 'donación', 'de', 'esta', 'escultura', 'seguiremos', 'llenando', 'de', 'cultura', 'y', 'arte', 'nuestro', 'ánimo', 'centrohistórico']"
293,las surgen del corazón y con él trabajamos en arduamente para cambiar las vidas de las y los tapatíos te invito a conocer un poco sobre los espacios del que hemos impulsado rehabilitado y dignificado con todo nuestro cariño y amor para hacer de nuestra un mejor lugar para todas y todosquieres conocer más visita httpsdifguadalajaragobmx buenasacciones,"['las', 'surgen', 'del', 'corazón', 'y', 'con', 'él', 'trabajamos', 'en', 'arduamente', 'para', 'cambiar', 'las', 'vidas', 'de', 'las', 'y', 'los', 'tapatíos', 'te', 'invito', 'a', 'conocer', 'un', 'poco', 'sobre', 'los', 'espacios', 'del', 'que', 'hemos', 'impulsado', 'rehabilitado', 'y', 'dignificado', 'con', 'todo', 'nuestro', 'cariño', 'y', 'amor', 'para', 'hacer', 'de', 'nuestra', 'un', 'mejor', 'lugar', 'para', 'todas', 'y', 'todosquieres', 'conocer', 'más', 'visita', 'httpsdifguadalajaragobmx', 'buenasacciones']"
296,desde que estábamos en zapopan impulsamos proyectos enfocados en beneficiar a los grupos más vulnerables de la sociedad y en hacer de ésta una ciudad cada vez menos desigual cuando llegamos a guadalajara teníamos la experiencia para adaptar este modelo y la convicción de ayudar a las y los que menos tienen por eso pusimos en marcha un plan del que hoy ya podemos ver materializado en hechos el albergue villas miravalle el cadi o el centro lúdica son sólo algunos de los proyectos que visionamos y que hoy no sólo son una realidad sino que ya le están cambiando la vida a niñas niños adolescentes y a cientos de familias tapatías lo que hasta el momento ha logrado el dif guadalajara es producto del esfuerzo conjunto de muchísima gente que a diario contribuye a que la perla tapatía sea una ciudad más justa y equitativa mi reconocimiento a mi esposa a todo su equipo de trabajo a la iniciativa privada a las asociaciones civiles a las regidoras regidores así como al voluntariado jalisco por creer y en apoyar estos cambios que estamos haciendo maye muchas gracias y a seguir trabajando que vienen muchos años más ánimo guadalajara,"['desde', 'que', 'estábamos', 'en', 'zapopan', 'impulsamos', 'proyectos', 'enfocados', 'en', 'beneficiar', 'a', 'los', 'grupos', 'más', 'vulnerables', 'de', 'la', 'sociedad', 'y', 'en', 'hacer', 'de', 'ésta', 'una', 'ciudad', 'cada', 'vez', 'menos', 'desigual', 'cuando', 'llegamos', 'a', 'guadalajara', 'teníamos', 'la', 'experiencia', 'para', 'adaptar', 'este', 'modelo', 'y', 'la', 'convicción', 'de', 'ayudar', 'a', 'las', 'y', 'los', 'que', 'menos', 'tienen', 'por', 'eso', 'pusimos', 'en', 'marcha', 'un', 'plan', 'del', 'que', 'hoy', 'ya', 'podemos', 'ver', 'materializado', 'en', 'hechos', 'el', 'albergue', 'villas', 'miravalle', 'el', 'cadi', 'o', 'el', 'centro', 'lúdica', 'son', 'sólo', 'algunos', 'de', 'los', 'proyectos', 'que', 'visionamos', 'y', 'que', 'hoy', 'no', 'sólo', 'son', 'una', 'realidad', 'sino', 'que', 'ya', 'le', 'están', 'cambiando', 'la', 'vida', 'a', 'niñas', 'niños', 'adolescentes', 'y', 'a', 'cientos', 'de', 'familias', 'tapatías', 'lo', 'que', 'hasta', 'el', 'momento', 'ha', 'logrado', 'el', 'dif', 'guadalajara', 'es', 'producto', 'del', 'esfuerzo', 'conjunto', 'de', 'muchísima', 'gente', 'que', 'a', 'diario', 'contribuye', 'a', 'que', 'la', 'perla', 'tapatía', 'sea', 'una', 'ciudad', 'más', 'justa', 'y', 'equitativa', 'mi', 'reconocimiento', 'a', 'mi', 'esposa', 'a', 'todo', 'su', 'equipo', 'de', 'trabajo', 'a', 'la', 'iniciativa', 'privada', 'a', 'las', 'asociaciones', 'civiles', 'a', 'las', 'regidoras', 'regidores', 'así', 'como', 'al', 'voluntariado', 'jalisco', 'por', 'creer', 'y', 'en', 'apoyar', 'estos', 'cambios', 'que', 'estamos', 'haciendo', 'maye', 'muchas', 'gracias', 'y', 'a', 'seguir', 'trabajando', 'que', 'vienen', 'muchos', 'años', 'más', 'ánimo', 'guadalajara']"
299,felicitamos a nuestra presidenta por haber rendido el día de hoy su cuarto informe de actividades al frente del sistema dif guadalajara una de las acciones emprendidas y gestiones más destacables durante su informe fueron las que se realizaron en beneficio de las niñas niños adolescentes adultos mayores y población vulnerable de nuestra bella ciudad en este importe evento nuestra presidenta estuvo acompañada por parte del presidente municipal pablo lemus navarro de la directora diana vargas salomón de la coordinadora del voluntariado de jalisco joanna santillán álvarez así como de familiares amigos y usuarios de diferentes centros y programasen un honor formar parte del trabajo realizado durante la actual administración donde resalta el compromiso amor y hacia nuestra población tapatía te invitamos a ver la galería de fotos completa en el siguiente enlace httpswwwfacebookcomphotofbid630758829247182setpcb630759485913783 buenasacciones,"['felicitamos', 'a', 'nuestra', 'presidenta', 'por', 'haber', 'rendido', 'el', 'día', 'de', 'hoy', 'su', 'cuarto', 'informe', 'de', 'actividades', 'al', 'frente', 'del', 'sistema', 'dif', 'guadalajara', 'una', 'de', 'las', 'acciones', 'emprendidas', 'y', 'gestiones', 'más', 'destacables', 'durante', 'su', 'informe', 'fueron', 'las', 'que', 'se', 'realizaron', 'en', 'beneficio', 'de', 'las', 'niñas', 'niños', 'adolescentes', 'adultos', 'mayores', 'y', 'población', 'vulnerable', 'de', 'nuestra', 'bella', 'ciudad', 'en', 'este', 'importe', 'evento', 'nuestra', 'presidenta', 'estuvo', 'acompañada', 'por', 'parte', 'del', 'presidente', 'municipal', 'pablo', 'lemus', 'navarro', 'de', 'la', 'directora', 'diana', 'vargas', 'salomón', 'de', 'la', 'coordinadora', 'del', 'voluntariado', 'de', 'jalisco', 'joanna', 'santillán', 'álvarez', 'así', 'como', 'de', 'familiares', 'amigos', 'y', 'usuarios', 'de', 'diferentes', 'centros', 'y', 'programasen', 'un', 'honor', 'formar', 'parte', 'del', 'trabajo', 'realizado', 'durante', 'la', 'actual', 'administración', 'donde', 'resalta', 'el', 'compromiso', 'amor', 'y', 'hacia', 'nuestra', 'población', 'tapatía', 'te', 'invitamos', 'a', 'ver', 'la', 'galería', 'de', 'fotos', 'completa', 'en', 'el', 'siguiente', 'enlace', 'httpswwwfacebookcomphotofbid630758829247182setpcb630759485913783', 'buenasacciones']"
305,hoy rindes tu informe al frente del y reconozco tu dedicación y por poner el corazón en cada proyecto que has encabezado como presidenta de una institución tan noble como lo es el difgracias por todo lo recorrido en estos 8 años al servicio de la comunidad ánimo informedif,"['hoy', 'rindes', 'tu', 'informe', 'al', 'frente', 'del', 'y', 'reconozco', 'tu', 'dedicación', 'y', 'por', 'poner', 'el', 'corazón', 'en', 'cada', 'proyecto', 'que', 'has', 'encabezado', 'como', 'presidenta', 'de', 'una', 'institución', 'tan', 'noble', 'como', 'lo', 'es', 'el', 'difgracias', 'por', 'todo', 'lo', 'recorrido', 'en', 'estos', '8', 'años', 'al', 'servicio', 'de', 'la', 'comunidad', 'ánimo', 'informedif']"
